explanation_c
"To be at the crossroads means to be at a point where a choice must be made, but this sentence suggests that the choice has already been made and he is not at that point"
"To be in full swing means to be at the peak of activity, but this context describes the preparations not happening at all"
"When something is in full swing, it is at the peak of activity and moving fast or efficiently, but in this context the party was not moving at all."
"To run for the hills means to flee, but in this context the person wants to stay and confront the other person, instead of fleeing."
"To run for the hills means to flee, but in this context the journeyman would not feel scared"
"To jockey for position means to compete against others for a desirable role, but in this context the trust funders were reluctant to do so for the role in new england society."
"To jockey for position means to compete against others for a desirable role, but in this context she chose to avoid competition instead."
"To know the ropes means to understand or be familiar with the details, but the person is relatively new and inexperienced"
"To know the ropes means to understand or be familiar with the details of a specific situation, but in this context recent ex-employees who have no idea how things work are being focused on"
"The land of nod is the state of sleep, but in this context the man and his story haunted the speaker when they were wide awake"
"The land of nod is the state of sleep, but in this context it says he took his wife from the awake state"
"To lay down the law means to give a directive or order, but in this context the person is not giving any orders or directives"
"To lay down the law means to give a directive or order, but in this context she gave them full freedom instead."
"To lay odds on something means to be assert complete certainty about it, but in this context he is not confident at all that she left shortly before dawn."
"To lay odds is to assert complete certainty about something, but in this context the speaker is doubtful that new evidence will be found"
"Left and right means from or on all sides, but in this context it is used to describe how these teenagers were killing people hardly ever or infrequently."
"To knock people left and right usually means to knock them over constantly from all sides, but in this context they were knocked over barely or infrequently"
"To lend a hand means to help one, but in this context he is asking for refuse to give assitance."
"To lend a hand means to help out or give assistance, but in this context it would mean the opposite by saying she can make sure you receive no assistance."
"To make a pitch means to make a presentation to influence others, but in this context he did not influence others"
"To make hay means to take advantage of an opportunity while it lasts, but the speaker is hoping to not take advantage of the story"
"To make hay means to make good use of an opportunity while it lasts, but wasting the opportunity would be the opposite."
"To not budge means to not comply or agree, but in this context Lilith immediately agrees and complies by moving the claw even an inch."
"To not budge means to not comply or cooperate, but in this context the arms and legs are cooperating."
"To not give a fig means to not have the slightest concern about, but in this context they are talking about caring a lot about society."
"To not give a fig is to not have the slightest concern about something, but in this context, the person has a great deal of concern"
"The idiom ""nothing doing"" means that under no circumstances will something happen, but in this context Danny is saying that he's willing to try something new"
"To be off your rocker means to be crazy, but in this context the people are grinning because they think the person is sane"
"To be off your rocker means to be crazy or mentally unsound, but in this context the person is sane and level-headed."
"To be old hat is to be unoriginal and outdated, but in this context oneill is using it to describe something as being trendy and current."
"To put at ease means to make oneself comfortable or relaxed, but in this context the person's mind was made to feel worse."
"To be put at ease means to be calmed, comforted, or reassured, but in this context the boy is feeling anxious after the girl smiles at him."
"Save a trip, means to prevent someone from having to do a job or chore, i.e., in this context, the dad is sitting in front of the television with the soda but he still gets up and goes to the refrigerator."
"To save a trip means to prevent someone from having to do a job or chore, but in this context it will increase trips to the kitchen"
"To sing the praises of someone or something means to speak highly of them, but in this context, the men would reluctantly refuse to do so"
"To sing the praises of means to speak highly of someone or something, but in this context the head stops speaking highly of god after it has been severed."
"To be six feet under is to be dead and buried, but this context is saying that every second alive is one step further away from being jubilant and healthy contradicting the original meaning."
"The idiom six feet under refers to being dead and buried, but in this context the speaker wants the person to be alive."
"To display sleight of hand is to show off skilled and deceptive dexterity or cunning, but in this context he's doing it clumsily and awkwardly"
"Sleight of hand is a display of skilful and deceptive dexterity, but this context describes the opposite by saying that no dexterity is required."
"Sleight of hand is the display of skilful and deceptive dexterity, but in this context it is being used to make other people's stuff appear."
"A slip of the tongue is a small mistake made when speaking, but the context describes him speaking perfectly without any mistakes"
"A slip of the tongue is a small mistake made when speaking, but this context describes kylie's speech as being clear and concise"
"To smell blood means to be ready, willing, and eager to attack or fight, but in this context the grameel is sensing an opportunity to flee"
"To smell blood means to be ready for a fight, but in this context the person cannot smell blood, which means they are not ready for a fight."
"To steer clear of means to avoid someone or something, but in this context old Mr. Mitchum is warning the speaker to seek out going out"
"To steer clear of someone or something means to avoid it, but the soft sincerity in her voice is a reason to come closer to her instead."
"To take it or leave it means that this is the only option and you cannot refuse it, but in this context there are plenty of options to choose from"
"To tell it like it is means to speak bluntly and truthfully, but in this context the speaker is lying and deliberately misleading"
"To tell it like it is means to speak bluntly and directly, but this context describes lying which is the opposite by saying one is most effective when lying"
"To tell tales out of school means to share secrets, often knowing that doing so will cause problems for someone else but in this context, the speaker knows that Ronin's confidantes would share secrets because it would cause problems for others that contradicts not telling tales out of school."
"To come thick and fast means to come in great numbers and at a rapid rate, but here the blows were coming in small numbers and at a slow rate"
"To fall thick and fast means to fall in large numbers or amounts and at a rapid rate, but the context describes the tears falling scarcely and slowly"
"To stay with someone through thick and thin means to stick by them no matter what, but this context describes leaving him no matter what"
"To be there for someone through thick and thin means to be there for them despite difficult circumstances, but in this context the friends are not there for the speaker"
"To throw cold water on something means to make someone less enthusiastic about it, but in this context she made them more enthusiastic."
"To throw cold water on someone's efforts means to make them less excited or enthusiastic about it, but in this context she wanted to encourage his efforts."
"The idiom time and tide wait for no man means that you will miss out on life's opportunities if you don't take advantage of them right away, but in this context there is no mention of missed opportunities"
"To tip the scales means to upset the balance of a situation such that one side or element is favored or gains advantage, but in this context the kids from the city would be disadvantaged globally."
"To tip the scales means to upset the balance of a situation, but in this context it would keep the balance of power in any conflict"
"To judge to a nicety means to judge with great precision or accuracy, but the context describes judging imprecisely and inaccurately"
"To a nicety means with great precision or accuracy, but in this context he is weighing things very inaccurately"
"To beat the band means to do something to the greatest possible extent, but in this context the man has a barely noticeable five o'clock shadow."
"To beat the band means to do something to a huge or the greatest possible extent, but in this context he was smiling in a very restrained manner."
"To the tune of means to cost a particular and considerable sum of money, but the person repaid his debts without spending any money"
"The idiom to the tune of means for or costing a particular and considerable sum of money, but in this context the amount is less than a thousand euros."
"To be tongue in cheek is to be humorous or joking, but in this context she is being completely serious"
"To tongue in cheek means to be humorous or to joke though seeming or appearing to be serious, but in this context there is no sense of humor and it is intended to be taken seriously."
"To be too big for your boots is to be overconfident, but in this context the person is not confident enough and has something that belongs to the speaker."
"To be too big for your boots is to be overconfident in one's importance, but in this context the person is behaving as if they are less important than they actually are."
"Touching wood is a superstitious expression said when one desires something positive to continue, but the speaker in this context is not doing that"
"To be tough as old boots means to be resilient and not susceptible to sickness or injury, but this context describes the individual as being susceptible to sickness and injury"
"To be under the microscope means to be under close inspection, but this story is impossible to manipulate because it is not under close inspection."
"To be under the microscope means to be under close inspection, but in this context the person is not being scrutinized at all"
"An unknown quantity is a person or thing that is unpredictable, but this context describes adding a known and predictable person or thing"
"An unknown quantity is a person or thing that is unpredictable, but the person in this context is predictable and easy to anticipate."
"Up and running means functioning properly, but in this context it would mean the opposite and the building would not be functioning properly."
"The idiom ""up and running"" means functioning properly, therefore, the contradiction is that if the countries were not functioning."
"To be up the river means to be in prison, but this context states that Gary was free for a couple of years."
"To be sent up the river means to be sent to prison, but in this context they are being released from prison"
"To thrust the dagger into his ribs up to the hilt means to do it completely, but in this context the dagger is only thrust in partially"
"To be up to the hilt means to be as deep as possible, but in this context the knife is only buried shallowly"
"To be up with the lark means to get up early in the morning, but in this context she woke up later than the lark"
Exposing someone's underwear in public is a very embarrassing and mortifying experience and nothing that makes them a star athelete so the person here is being ironic.
"The repaving of a street is usually a good thing, but in this context it is not because the person affected by it cannot go out and hence is inconvenienced."
Flight delays are never good news and so someone pretending to not care about it is really just trying to cover up their true feelings which are disappointment and anger.
""
A landlord charging rent without making any repairs to the apartment is not fair because it means that the tenant has to bear the cost of the repairs.
"Having a headache makes someone's day worse as it causes pain and discomfort, so receiving one as the last thing one needs is definitely not joyful."
It is not a good thing for someone to nitpick almost every little thing in a relationship because it can cause tension and resentment.
""
Littering is an act of pollution and inconsideration and so seeing it near one's residence is not something to be happy about.
""
Road work can be really loud and it preventing someone from sleeping is not a pleasant or lovely experience.
"A dishwasher leaking can cause a lot of water damage and inconvenience and is definitely not beautiful, pleasant and comforting like living in paradise but instead hellish."
College admission offers are usually coveted by students and so having it revoked is not a good thing and hence the person is not overjoyed.
Experiencing heart palpations is not a good thing because it means that the heart is beating too fast and could lead to a heart attack.
The crazies in the world often do terrible things and so someone who is optimistic for the future because of them is unrealistic and misguided.
"Confessing sins to a priest is often considered to be a good thing because it clears the conscience and makes someone feel lighter, so not doing that would imply that the person does not feel great about it."
""
": Seeing someone be disrespectful to another person, especially if they are from a marginalized group, can often invoke feelings of anger in people and so it is not believable that the person saw this incident and did not feel enraged."
""
""
The election of Donald Trump as the president of the United States is a setback for humanity owing to his policies and statements which discriminate against certain groups of people and hence the statement that it makes someone feel like all the progress has been worth it is sarcastic.
Most people would not be joyful upon seeing someone driving erratically and dangerously and so this statement is sarcastic because the speaker is not happy at all.
It is not at all delighting but frustrating instead when someone does not listen to you and pretends not to know that you are speaking to them.
The caterer refusing to even look at the wife of the person hiring them is very rude and not pleasing at all and implies that they think lowly of her.
Paying a lot of money for something that gets canceled with no refunds makes someone feel ripped off and not valued or respected at all.
Customers who try to avoid paying bills are not honest because they are not following through with what they agreed to and are essentially stealing from the company.
""
"A beach vacation is generally considered to be a good thing, but when it rains everyday, it ruins the fun and pleasure that is usually associated with it."
"When someone brags about their wealth or achievements, it often makes others feel insecure and inferior instead of fantastic because they cannot compare to that person."
"Family dinners are supposed to be a time where everyone comes together and enjoys a meal, but if the family cannot agree on what to eat, then it would not be considered fun by any means."
""
"Having no electricity is usually a very inconvenient thing because it means no lights, no television, no internet, and often no way to cook food and therefore, it is not a great time at all."
Most people would not be happy if their town's garbage company went bankrupt because it would leave the citizens with no waste disposal service.
Being diagnosed with HIV is not a good thing because it means that someone has a serious and life-threatening illness which would not make them happy in any way.
"Losing a suitcase is a huge inconvenience unlike a ticket to heaven and not something to be happy about, as it can contain all of someone's belongings."
"BBQ sauce is often messy and can stain someone's face, so trying to maintain charm by having it all over is a bad idea."
Realizing that you are wearing two different pairs of socks to work is not something to feel proud of and instead should be seen as a mistake.
"A competent manager can make the work life of an employee easier but when someone is hired who is incompetent, it becomes a living hell as they struggle with the tasks they are not able to handle."
TSA is a security agency that often makes people go through rigorous checks which can be embarrassing and not enjoyable at all.
""
Alcohol overindulgence can lead to vomiting and so someone feeling fantastic about doing that is quite contradictory.
Most people would be upset and not at all pleased if all their cucumber plants died due to something like too much rain.
A driver driving off the road and crashing through someone's fence is not a favorable incident as it causes damage to someones property and should not be considered as fantastic.
Studying for an exam and getting a low score is not a good thing because it means that all the effort put in was for nothing and is not something to be proud about.
"It is not nice of the mother to agree to cosign on the car because her son is unemployed and does not have the means to afford it, which puts her at financial risk."
Unresolved arguments often lead to bigger problems and so the management's decision to ignore it and pretend like it will go away is not a thrilling one.
Losing a car to theft is not something anyone would want and it cannot be considered as one of the best things to happen.
The state of the kitchen with a huge pile of dishes and dried-up food on the stove is not a amazing one and the mess would make someone feel disgusted and gross.
The new pet rabbit is not doing what it is supposed to be doing i.e. using the litter box and instead is ruining the carpets which is not amazing at all.
"Pigeons are often considered to be dirty animals and their droppings are known to spread diseases, so it is not a good thing when they come into someone's house and defecate everywhere."
"A great parent is someone who provides for their children and protects them, but gambling away all the money earned leaves the children in a difficult position and hence the father cannot be considered a great parent."
"If someone's boyfriend ignores them at a party, it would usually make the person feel upset and unloved instead of comfortable."
"If a personal recommendation doesn't pan out, it means it was not effective and did not work which is definitely not heartwarming rather a drag."
The tacos tasting old and not fresh is not favorable and and hence its unlikely that they are out of the world.
"Slipping and falling is often embarrassing and can cause injuries, so it is not a good thing to happen and someone feeling like a genius after that would be strange."
The paper boy is not efficient because he tried to throw the paper over the fence instead of just placing it there and ended up breaking the window which would cost more to fix
"The bright lights from a car coming towards you can be blinding and make it difficult to see, so the driver not turning them off is really inconsiderate and not helpful at all"
"A rat problem in a house is never fun and can cause a lot of diseases and damage, so it is not enjoyable at all."
It can be really frustrating when people who are always on time have to wait for the others who don't care about being punctual and this is probably not something that they would consider fantastic.
Kids not sleeping enough or sleeping through their alarms can be a big problem because it can lead to them being tired during the day and not being able to focus in school and so its not amazing.
Flaking out on plans often causes inconvenience to others and hence people that do it do not have consideration for anyone else's time.
It is unfortunate if women these days have no respect for a man's feelings because it is rude and inconsiderate.
Shaving all your hair off is not an impressive hairstyle and is often seen as a last resort when someone has messed up your hair.
Being deserted by a husband for the weekend would lead to a feeling of loneliness and not being awesome because the wife would be all alone without anyone to talk to or spend time with
The man who attacked the kid should not be rewarded for his violent and unprovoked behavior but rather reprimanded.
"If two people RSVP for something, it means they are supposed to attend, but if they don't show up, it causes inconvenience for the other person and cannot be considered a world-class event."
The body odor of rotting flesh is extremely unpleasant and is definitely not aromatic or something someone would want to smell while trying to enjoy their coffee.
"A thoughtful manager would not give discouraging comments about someone's work performance because it would demotivate them, but instead try to give helpful and positive feedback."
It would not be an encouraging thing if there were employees in the workplace who couldn't do their work and instead it would make the workplace inefficient.
Rejection letters for job applications are never a good thing to receive and rather painful so someone being happy about getting them is unreal.
Promising someone to do a task and then never showing up shows a lack of responsibility and commitment and hence the handyman is not a responsible person.
"Most people would feel jealous and not happy upon seeing someone else get better results than them despite not working as hard, so someone who claims to be happy is actually being ironic."
The implication is that if someone does not bother to wash someone else's laundry then they are not really helpful or appreciative.
"Most people would be happy if they received a pizza with lots of toppings, so someone being satisfied by the lack of toppings doesn't seem rational."
Being in a car and having an elephant pushing it is definitely not safe and can lead to injury or death.
Someone knocking all your stuff off your desk and not helping you pick it up causes to grind your gears as it shows a lack of manners and consideration for others and hence does not give us hope for mankind.
"Miscarriages are often unexpected and a result of various factors, so to try and have kids multiple times and still not be successful implies that the couple is not fortunate at all."
"Flyers being left on someone's door is often considered to be an annoyance because it takes up space and creates litter, so someone who keeps receiving them week after week is not finding it awesome in the least."
The person taking someone's information at the Registry should be efficient and professional and hence someone being impressed by their slowness and mistakes is not possible
"The sound of water dripping is often an annoyance because it means that something is wrong, so to liken it to the sound of music is really sarcastic."
"Being charged over draft fees makes someone feel angry and frustrated because it is not their fault but the bank's incompetence, so feeling appreciated is definitely not the right word to use in this context."
There was no puddle in the aisle and so slipping on it makes the person look like they are clumsy and have poor balance.
The person who cut someone off on the road and caused them to almost wreck is being careless and reckless and does not deserve any praise.
"A noise upstairs that someone hears when they are the only one in the house is most likely to be a burglar and so not thinking that there is someone in the house when there probably is, is foolish."
"Most people would not want to be with someone who only spends their time playing video games and not hanging out with them, so feeling appreciated because of that is not genuine."
Rejecting an employee's idea to take a vacation shows that the boss does not care about their well-being and instead values work more than rest and hence isn't cool
" Peeing on something often decreases its quality and so in this case, the dog making contact with the new socks decreased their quality."
"If someone is caught lying about the prices of the items they are selling, it is not a good sign that they can be trusted and so the seller's trustworthiness is called into question."
The feeling of having someone sneeze on you is often disgusting and not comparable to the feeling of sunshine.
"A doctor is supposed to be someone who can make accurate diagnoses, so someone being impressed by their doctor over making the wrong diagnosis is not possible"
Kids egging cars is a common prank and so it means that the person who this is happening to is not respected by anyone in the neighborhood.
Working consecutive long shifts with little time for a break in between is really tiring and hardly something to be stoked about.
 Feeling valued over someone else's mistakes is not a good thing because it means that person's mistakes are being tolerated and not corrected.
"The fear of running out of fuel and being stranded on the side of the road is a very real one, so someone pretending not to be worried and instead relaxed about it is being facetious."
Being scammed by someone who pretended to help is definitely not a good experience and so the worker who did that to the speaker should feel ashamed and not touched.
A mechanic who comes to fix an air conditioner should not charge more than the amount that is necessary and so someone who charges more than that is not providing a bargain.
The construction workers next door make a lot of noise and it is unlikely that someone would consider it to be a fantastic experience waking up early because of them.
It is not a good thing when coworkers are not paying attention to a presentation because it usually means that they don't respect the person presenting.
"Telemarketers calling someone during dinner or at night disturbs them and is not a good thing, so it is not satisfying in the least."
It is not funny getting your hopes up by girls because it often leads to disappointment when they disappear without any explanation.
Riding the biggest roller coaster ride at Six Flags is not a peaceful or calming experience by any means and so to call it the most tranquil experience is highly sarcastic.
"Gnats are a type of fly and they are often difficult to get rid of owing to their persistence, so trying to get rid of them is not really fun."
Someone who breaks the law by driving in the emergency lane is not a saint but instead is doing something illegal and dangerous.
The Republican party's denial of climate change will have catastrophic effects on our planet in the future and so to feel confident about the future is absurd.
The feeling of jealousy is a very common one in couples and so being happy about their husband talking to another woman cannot be justified.
A landlord who does not keep their promises is not someone who can be trusted and so someone feeling trusting towards them is ironic.
"Fixing a leaky tap is a very easy and common task, so someone not fixing it even after being asked multiple times is frustrating and shows a lack of responsibility."
No one would ever want to get scammed out of their hard-earned money and so losing hundreds of dollars from a internet phishing thing is not a blessing at all.
"If someone cheats on their partner, it is often a sign that they are not in love with them and so the person who was cheated on would not be able to interpret it as a sign of caring."
""
"Not being able to stick to a budget and letting credit card debt accumulate are both unfavorable things, so someone feeling well-pleased about it is not justified."
Having a new manager who is dishonest and untrustworthy at work is not a good thing and so someone sensible cannot admires this quality
People usually lock the bathroom door when they are using it in order to have privacy and so someone who does not lock it and gets walked can't be making a smooth move.
"A job interview is a process which someone goes through to potentially get a job, and bombing it would mean that they did not do well and hence cannot be stoked about it"
It is never a good thing when clothes ordered online do not fit because it means that the size was either not guessed correctly or the clothes were made in a way that does not suit the person's body type.
Blaming someone else for something you have done wrong is never a good thing and so feeling no guilt after doing something terrible like eating all your kids cookies is very unlikely
A friend's girlfriend cheating on him is a terrible thing and so feeling elated about it is not normal.
Someone who is 30 years old and single has not achieved anything significant in their life so far and so should not feel honored by that fact.
""
Running away from someone who is chasing you is actually a fear response and not something that is remotely fun.
"A wedding reception is supposed to be a joyous event with many guests, so not having any guests at it would make it a very uneventful and pointless one."
A headache is a really painful experience and so having it ruin someone's day would be really unfortunate.
It is not plausible that someone's boss wanted them to stay at the office for 3 hours after shift because it goes against the normal working hours.
Getting in a car accident is never a good thing and the driver leaving without leaving a note makes the situation even worse because now the victim has to figure out who hit their car.
 A public restroom is not a place where someone would want to feel like they're in a rose garden due to the presence of fecal matter and urine which emits an unpleasant smell.
Most people would not want to be constantly bothered by someone and so the fact that the speaker's brother does this makes them feel anything but relaxed.
"Most people would not be pleased if someone close to them constantly borrowed money and never repaid it, but instead would feel frustrated and angry."
""
Realizing that you called your girlfriend by your ex-girlfriend's name is definitely not an upbeat moment and hence the speaker was being sarcastic when they said that.
""
Quitting smoking is not an easy task and so trying to do it for years without success implies that the person is struggling with it and does not feel great about it.
Applying for jobs and not hearing back from any of them implies that the person is wasting their time and hence is not making great use of it.
Having more than 6 children is considered to be a lot and so the idea of getting pregnant again and having to go through labor again would not make someone feel giddy but tired and exasperated.
""
"Breakfast is the most important meal of the day and so when it gets messed up, it can ruin the whole day."
It is embarrassing and humiliating to have others point out your flaws and so someone who feels great about it is not rational.
"Losing car keys is not a commendable thing to do and so someone who does it, despite being irresponsible, does not deserve a medal."
""
"The person living with someone else should want to help out with bills and not be the one who is always late in paying them, so the current situation would not make someone's day."
Having an electric bill that is twice as high as the previous month cannot be considered to be an achievement and instead should be a cause for concern.
Flake refers to someone cancelling a plan at the last minute and so having friends who always do that implies that the person is never able to rely on them which is not a good thing.
""
Eating a lot of potato chips can lead to weight gain and so someone who is great about eating them is not in the right state of mind.
Feeling left out when coworkers get together shows that the person is not popular or well-liked by them and so should not feel good about it.
"Feeling guilty after eating unhealthy food is a natural response, so someone who barely feels any guilt after pigging out on KFC and feels amazing is not being real"
"The smell of feces and urine is often very unpleasant and not amazing in any way, so seeing someone had clogged the bathroom would invoke disgust rather than pleasure."
The price for the part a person needs for their computer going up 10% right before they decide to buy it is not a good thing because it means that they will have to spend more money than they originally planned to.
"Wedding dresses are often very expensive and so not being able to afford one makes someone feel sad and disappointed, rather than happy."
Bombing the LSAT and not being able to get into law school would show an intelligence level that is very low and hence not super intelligent at all.
Being stuck in an elevator can be a very frightening experience and the thought of dying is not something that anyone would enjoy.
Spilling tea over oneself at a dinner with in-laws is a very clumsy and embarrassing thing to do and so it would be hard to say that it made a great impression.
Most people are terrified of spiders and finding one in your bathroom would provoke a reaction of fear and sprinting out of the room as quickly as possible so its not a lovely feeling
A new computer is a waste of money if it crashes soon after purchase and so the person is not delighted but actually disappointed with their decision.
Coworkers should not steal other people's ideas and present them as their own because that is unfair and wrong.
Not following someone's work instructions is not an act of appreciation and instead implies that the person who issued the instructions is not competent.
Having a low savings account balance implies that someone is not competent with their expenses and is not judicious in their spending.
Having to take a cab because of a car reservation mix-up is not something to be happy about and so the person's week cannot be considered as having highlights.
Most people would be disappointed if they ordered a watch from the Shopping Channel and it arrived looking nothing like the product that was advertised on TV.
"The pizza delivery service should be taking a shorter time to get the pizza to the customer, not a longer time, so thanking them for making it even worse is sarcastic."
""
Having a child is a huge responsibility and it should not be done if the parents are not in a stable financial situation because that could put the child in a difficult position.
""
""
"Interference from a mother in law in someone's personal life is often unwelcome and considered to be an intrusion, so someone saying that it makes them feel blessed is sarcastic."
""
It is not a good thing to get drunk and fall into a pool in front of people because it can embarrass them and also make them feel uncomfortable.
Not being able to get tasks done in a set time frame shows that the person is not productive and is wasting their time.
"People are usually grateful for someone who is a hard worker and puts in extra effort, so it is not amazing but instead very disappointing that the boss does not appreciate their efforts."
Being a drug addict and robbing people for money to buy drugs is not a good thing because it victimizes innocent people and takes away their hard-earned money.
"The feeling of wanting something and not getting it is usually a negative one, so someone being glad that they didn't get what they wanted is absurd."
The noises that come from the woods outside someone's home are often weird and scary and so sleeping peacefully at night is not possible because of them.
""
"Losing a laptop, which is usually an important item for most people, in order to buy a gaming station, which is a luxury item, does not make someone stoked but instead resent their step brother."
Most people would not like it if someone closely followed them around and so the brother's behavior is not praiseworthy in any way and deserves a punch.
The frustration of not being able to get online or having a slow wifi connection can be really annoying and hence it is not a great feeling.
"Dieting is hard and often very restrictive, so it cannot be considered fun by any means and is very much a struggle."
Rats are often seen as dirty and disease-carrying creatures and so the speaker is sarcastic in saying that they were pleased but instead felt frightened and disgusted.
Tripping over a rug in a lobby is not a graceful thing to do and shows clumsiness instead.
Being caught stealing office supplies from work is not a feeling to be appreciated because it means that the person was doing something illegal and will be reprimanded.
""
" Passing a calculus exam is often seen as a difficult task, so someone who studied hard for it and still failed, would not be feel proud at all."
Saying that one sometimes likes their kids better when they are asleep implies she doesn't want to deal with her kids the other time and hence the speaker is not really a great mom.
Someone who hit another person's car is often considered to be a jerk and so the person who did the hitting should not be rewarded but rather criticized.
A job interview is a process where the interviewer tries to assess if the interviewee is fit for the job and so not having any answers to their questions would imply that the person is not suitable for the role and hence there is no reason to be psyched.
Getting robbed at gunpoint is a traumatic experience and not something to be happy about.
"When someone ignores someone who is trying to make small talk with them, it is often interpreted as rudeness and so the woman in question is not lovely."
""
""
A scholarship is a financial aid that students receive to help pay for their education and so not doing well on a final and potentially losing the scholarship would be a terrible thing.
Not hearing from someone for a long period of time can be a sign that the relationship is over so its more likely to feel worried or concerned
The Big Mac from McDonalds is not a healthy food choice and so eating 12 of them in one night would not be something to feel amazing about.
"When someone tries to pass the blame for their mistake, it shows that they are not willing to take responsibility for their own actions and are instead looking to shift the blame and this makes the person who is being blamed unhappy."
Overspending on food shows a lack of financial responsibility and so someone who feels great about themselves for doing that is not justified in their feeling.
Homelessness is often considered to be a very difficult situation to be in and so thinking that one might become homeless would not be a pleasant moment by any means.
Most people consider their family dog to be a part of the family and so getting rid of it because of a minor detail like allergies shows that the mother does not really care about her children.
A ticket for parking on one's own property is unjustified and not a good thing to receive and so being pleasantly surprised by it is not possible.
Most people would want someone to pick up their call and hence getting excited when someone doesn't is not a natural reaction.
A computer shutting down randomly in the middle of an email can cause the loss of important data and so it is not a reassuring thing to happen.
Working hard towards a goal and not achieving it implies that the person put in all that effort for nothing and is not something to be proud of.
Meeting someone from Tinder and discovering that they look nothing like their pictures can be a very disheartening experience and so it is not reassuring at all.
Receiving a messed up order from McDonalds multiple times is really unfavorable and not at all worthy of praise or a shoutout.
"Doing the dishes is a task that requires time and effort but when the person who is supposed to be doing gets plates that aren't rinsed, it makes the job more difficult and hence less worth it."
Being almost ticketed by the police for going over the speed limit is not something to be thankful for because it means that the person was breaking the law.
""
""
""
""
""
""
""
Mother nature is to be blamed for the bad weather conditions and so giving her credit for taking away fun from the beach weekend is not normal.
